node,6410341700,POINT (-1.4982997 50.9889688),,,,,,The Hundred,20A,Romsey,,,Casbrook Home care,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,6443847418,POINT (-1.0980324 51.257272),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hut,,,,,,,,,
node,6448290989,POINT (-1.0960746 51.2032787),,,,,RG25 2QW,Green Lane,,,,,Sylvenlea Bed and Breakfast,,,,,,,,guest_house,,,,,,,,,,,,hotel,,,,,,,,,
node,6538144812,POINT (-1.1466499 51.2211885),,,,,,,,,,,NFU Mutual,,,,,,,,,,,,,,,,,,,,office,,,,,,,,,
node,6538144814,POINT (-1.1465211 51.220745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,
node,6538144819,POINT (-1.1468269 51.2208575),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,
node,6538144820,POINT (-1.1478166 51.2206911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,
node,6757332454,POINT (-1.3112089 51.04941),,,,,,Garnier Road,,Winchester,Handlebar Cafe,,Handlebar Cafe,,,,,,,cafe,,,,,,,,,,,,,yes,,,yes,,,,,,1
node,6939103997,POINT (-1.4755298 51.2061713),,,,,,London Street,24,,,,Middleton solicitors,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,6955914741,POINT (-1.4025051 51.2834874),,,,,,,,,Sladen Green Cottage,,Sladen Green Cottage,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,
node,6958603576,POINT (-1.2157973 51.1446268),,,,,,,,,,,Burcot Farm House,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,
node,7067502183,POINT (-1.1011991 51.2384733),,,,,,,,,Bealieu,,Bealieu,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,7067524227,POINT (-1.1001324 51.2382044),,,,,,,,,May Cottage,,May Cottage,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,7067754393,POINT (-1.0981556 51.2386409),,,,,,,,,The Laithe House,,The Laithe House,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,7745685267,POINT (-1.2982937 51.0975486),,,,,,Wesley Road,33,,,,33 Wesley Road,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,
node,8243812973,POINT (-1.1569414 51.0292515),,,,,,,,,,,Dean Farm,,,,,,,,guest_house,,,,,,,,,,,,residential,,,,,,,,,
node,8285345059,POINT (-1.012762 50.902354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,9408219911,POINT (-1.3156886 50.9946549),,,,,,,,Winchester,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,9408284033,POINT (-1.316152 50.9948134),,,,,,,,Winchester,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,9408284125,POINT (-1.3148401 50.9951707),,,,,,,,Winchester,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,9408284162,POINT (-1.3157457 50.9952063),,,,,,,,Winchester,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,9408284188,POINT (-1.3160701 50.9955779),,,,,,,,Winchester,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,9456534602,POINT (-1.1397021 51.2345188),,,,,,,,,,,Timpson,,,,,,,,,Timpson,,,,,,locksmith,,,,,retail,,,,,,,,,
node,9630926748,POINT (-1.1899672 51.0198584),,,,,,,,,,,Windmill Farm,,,,,,,,,,,,,,,,,,,,farm,,,,,,,,,
node,10594103147,POINT (-1.1097265 51.2631474),,,,,,,,,,,Devlin Electronics,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,
node,10594103148,POINT (-1.1097645 51.2632984),,,,,RG22 6PW,,,,,,Qualitasse Coffee Roasters,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,
node,10876414379,POINT (-1.0081024 51.2338422),,,,,,,,,Upton House,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,10876414380,POINT (-1.0077161 51.2336966),,,,,,,,,Thursden House,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,10876517045,POINT (-1.0034343 51.231949),,,,,,,,,Rose Cottage,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,
node,11026538437,POINT (-1.4438548 50.8759691),,,,,,,,,,,Marchwood ROC Post,,,,,,,,,,,,,,,,,,bunker,,bunker,,,,,,,,,
node,11092336704,POINT (-1.392498 50.8406266),,,,,,Glenmore Business Park,Unit 19,,,,Jon's Bike Repair,,,,,,,,,,,,,,,bicycle,,,,,yes,,,,,,,,,
node,11187601581,POINT (-1.0697089 51.1567302),,,,,GU34 5RH,Ashley Road,,Bentworth,Hunters End,,Hunters End,,,,,,,,,,,,,,,,,,,,yes,,2,,,,,,,
node,11403811570,POINT (-1.1326813 51.2624528),,,,,RG22 6NQ,West Ham Lane,,Basingstoke,,,Just Motorcycles,,,,,,,,,,,,,,,motorcycle_repair,,,,,commercial,,,,,,,,,
node,12157982945,POINT (-1.4424724 50.9255614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shed,wood,1,,,,,,,
node,12157982946,POINT (-1.4424522 50.9256122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shed,wood,1,,,,,,,
node,12161627556,POINT (-1.4420499 50.9259009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,brick,1,,,0,,,,
node,12373592881,POINT (-1.4050784 50.9029313),,,,,,,,,,,Tattoo Monkey,,,,,,,,,,,,,,,tattoo,,,,,retail,,3,,,,,,,
node,12373592885,POINT (-1.405157 50.9029272),,,,,,,12,,,,Mobile Zone,,,,,,,,,,,,,,,,,,,,yes,,3,,,,,,,
node,23690775,POINT (-0.5220179 51.2252287),,,,,,,,,,,,,,,,,,,,,,,,,,,,,bunker,,bunker,,,,,,,,,
node,23693840,POINT (-0.5073403 51.2210524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garage,,,,,,,,,
node,86716580,POINT (-0.7985412 51.2139242),,,,,,,,,,,Central Car Park,,,,Currently closed for refurbishment,,,toilets,,,,,,,,,,,,,toilets,,,,,,,,,
node,94979144,POINT (-0.9845229 50.8520375),,,,,PO9 1HE,Park Road North,1,Havant,,,The Parchment Makers,,,,Has TV screens,,,pub,,Wetherspoon,,,,,,,,,,,yes,,,wlan,,,,,,
node,99469340,POINT (-0.7963462 51.2134615),,,,,,Union Road,,Farnham,,,Gostrey Meadow,,,,braille signage + baby change,,,toilets,,,,,,,,,,,,,hut,,,,,,,,,
node,256147831,POINT (-0.5376062 51.2446292),,,,,,,,,,,Merrow Grange,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,258915440,POINT (-0.7421822 51.1566834),,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,bunker,,military,,,,,,,,,
node,258928990,POINT (-0.7223491 51.1641783),,,,,,,,,,,Chailey Wood,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,258940169,POINT (-0.7421533 51.1211812),,,,,,,,,,,Manormead,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,262302211,POINT (-0.7382755 50.9892307),,,,,GU29 9DH,North Street,,,South Downs Centre,,South Downs Centre,,,,,,,,,,,,,,,,,,,,office,,,,,,,,,
node,263146971,POINT (-0.6102371 51.2751756),,,,,,,,,,,Heather House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,263146972,POINT (-0.6101268 51.2750053),,,,,,,,,,,Rose House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,267748606,POINT (-0.5608423 51.2999473),,,,,,,,,,,Moorcroft,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,269964190,POINT (-0.5391361 51.2560543),,,,,,,,,,,Primrose Court,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,269964402,POINT (-0.5392823 51.256554),,,,,,,,,,,Thyme Court,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,270637886,POINT (-0.5341686 51.2555322),,,,,GU4 7HQ,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,272310049,POINT (-0.6490673 51.2397746),,,,,,,,,,,Pond Hill,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,272310189,POINT (-0.6625533 51.2322782),,,,,,,,,,,Wanborough Manor,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,272310704,POINT (-0.6964576 51.2290006),,,,,,,,,,,Inwoodbarn,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,272311104,POINT (-0.6796912 51.2484317),,,,,,,,,,,Westwood,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,281037635,POINT (-0.6151754 51.2342951),,,,,,,,,,,Manor Farm Cottages,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,281198158,POINT (-0.5945914 51.2761036),,,,,,,,,,,Pine Copse,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,281198394,POINT (-0.5919379 51.2743696),,,,,,,,,,,Brookpond Cottage,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,281443464,POINT (-0.5669142 51.2376563),,,,,,,,,,,,,,,"Vacant shop, July 2008",,,,,,,,,,,,,,,,yes,,,,,,,,,
node,281446104,POINT (-0.5684646 51.2370581),,,,,,,,,,,Eastgate Court,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,281447975,POINT (-0.569631 51.2366836),,,,,,,,,,,Norfolk House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,281458766,POINT (-0.5758206 51.2355207),,,,,GU1 3EG,Phoenix Court,,Guildford,,,Phoenix Court,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,281467060,POINT (-0.5700606 51.2363707),,,,,GU1 3HW,High Street,172-174,Guildford,,,MW Solicitors,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,281763343,POINT (-0.5660701 51.2374331),,,,,,,,,,,Trinity Gate,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,282735790,POINT (-0.6093678 51.2751898),,,,,,,,,,,The Old Stables,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,285883705,POINT (-0.5323302 51.2628114),,,,,GU4 7LE,,,Guildford,Bungalow 3,,Bungalow 3,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,286855279,POINT (-0.5249409 51.2784554),,,,,,,,,,,Sendhurst Grange,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,288513844,POINT (-0.6541696 51.2418309),,,,,,,,,,,Wanborough Youth House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,288522712,POINT (-0.754001 51.2234862),,,,,GU10 1PJ,Tongham Road,,Runfold,Hewett's Kilns,,Packhouse,,,,,,,,,,,,,,,antiques,,,,,yes,,,,,,,,,
node,288527852,POINT (-0.6272539 51.2333409),,,,,,,,,,,Down Place,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,288670336,POINT (-0.5768956 51.2383367),,,,,,Onslow Street,,,,,Onslow House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,290202196,POINT (-0.6115648 51.2487376),,,,,,,,,,,"Ajima: Martial Arts, Health and Fitness Centre",,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,296991008,POINT (-0.7817013 51.2183956),,,,,,,,,,,Pier House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,297038790,POINT (-0.8075043 51.2101726),,,,,,,,,,,Headway House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,297051624,POINT (-0.7898288 51.2164813),,,,,,,,,,,Hatch Mill,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,297145293,POINT (-0.7954573 51.2161399),,,,,,,,,,,Brightwells Gostry Centre,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,297914009,POINT (-0.7963434 51.2025127),,,,,,,,,,,Ridgway Court,,,,"Elderly people's home, I believe",,,,,,,,,,,,,,,,apartments,,,,,,,,,
node,298063456,POINT (-0.8061634 51.2059381),,,,,,,,,,,Kestrel House,,,,,,,,,,,,,,,,,,,,apartments,,,,,,,,,
node,298066665,POINT (-0.8096107 51.2047061),,,,,,,,,,,Stephenson Court,,,,,,,,,,,,,,,,,,,,apartments,,,,,,,,,
node,298547191,POINT (-0.7946003 51.2129536),,,,,GU9 7QQ,,,Farnham,,,Hickley's Court,,,,,,,,,,,,,,,,,,,,office,,,,,,,,,
node,298559904,POINT (-0.8005443 51.2144817),,,,,GU9 7HH,West Street,116,Farnham,,,Johnsons,,,,,,,,,Johnsons,,,,,,dry_cleaning,,,,,retail,,,,,,,,,
node,298580350,POINT (-0.817073 51.1980733),,,,,,,,,,,Wrecclesham Club and Institude,,,,"Disused, boarded up",,,,,,,,,,,,,,,,yes,,,,,,,,,
node,298580373,POINT (-0.8181486 51.198103),,,,,,,,,,,Leverton Hall,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,298586558,POINT (-0.8207624 51.1950005),,,,,,,,,,,Farnham Pottery,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,298590754,POINT (-0.8198644 51.1993992),,,,,,,,,,,Stewards Rise,,,,,,,,,,,,,,,,,,,,apartments,,,,,,,,,
node,298869991,POINT (-0.6794072 51.0936225),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,barn,,,,,,,,,
node,299162678,POINT (-0.8518541 51.1781437),,,,,,,,,,,Alice Holt Lodge,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,299829504,POINT (-0.5177317 51.1700074),,,,,,,,,,,Upper House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,299829594,POINT (-0.5000444 51.1861426),,,,,,,,,,,Upper Woodhill,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,299829610,POINT (-0.505605 51.1833572),,,,,,,,,,,Woodlands,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,299830272,POINT (-0.5368105 51.166566),,,,,,,,,,,Grafham,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,299830273,POINT (-0.5241787 51.1593885),,,,,,,,,,,Whipley Manor,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,299831528,POINT (-0.5294318 51.1267165),,,,,,,,,,,Hall Place,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,299835722,POINT (-0.5544411 51.2191623),,,,,,,,,,,Manor House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,300036858,POINT (-0.5173811 51.2891345),,,,,,,,,,,Boughton Hall,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,300040173,POINT (-0.5668395 51.27866),,,,,,,,,,,Whitmoor House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,300040494,POINT (-0.5587505 51.2746901),,,,,,,,,,,Ladygrove,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,300042129,POINT (-0.5981448 51.2918454),,,,,,,,,,,Ellis Place,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,300042130,POINT (-0.6125623 51.2889297),,,,,,,,,,,Bridley Manor,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,300043243,POINT (-0.6243712 51.2826659),,,,,,,,,,,Heatherside,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301262618,POINT (-0.5487729 51.1413342),,,,,,,,,,,Nore,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301263496,POINT (-0.5466871 51.1722173),,,,,,,,,Brookwell,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301264580,POINT (-0.5663183 51.1887603),,,,,,,,,,,Snowdenham House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301264700,POINT (-0.5877519 51.178689),,,,,,,,,,,Munstead,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301264702,POINT (-0.5896403 51.1718423),,,,,,,,,,,Northanger,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301265009,POINT (-0.5538148 51.1628292),,,,,,,,,,,Winters Hall,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301265012,POINT (-0.5915794 51.1613667),,,,,,,,,,,South Munstead,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301265641,POINT (-0.5670618 51.149584),,,,,,,,,,,Upper House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301265814,POINT (-0.5718014 51.1369043),,,,,,,,,,,The Roxwell,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301266385,POINT (-0.563467 51.1101558),,,,,,,,,,,Burningfold Hall,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301267367,POINT (-0.5835811 51.090105),,,,,,,,,,,Durfold,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301268601,POINT (-0.6101604 51.1200203),,,,,,,,,,,Stonehurst,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301268897,POINT (-0.636157 51.1514206),,,,,,,,,,,Great Enton,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301425835,POINT (-0.6570879 51.0852546),,,,,,,,,,,Radgate,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301425836,POINT (-0.6627306 51.0923242),,,,,,,,,,,Killinghurst,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,
node,301425837,POINT (-0.6722816 51.0901259),,,,,,,,,,,Furnace Place,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301426410,POINT (-0.6701942 51.106465),,,,,,,,,,,Prestwick,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301426412,POINT (-0.6534391 51.1141224),,,,,,,,,,,Langhurst House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301427179,POINT (-0.6702576 51.1151086),,,,,,,,,,,Lower Burtley,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301428669,POINT (-0.6576447 51.0801295),,,,,,,,,,,Broadlands,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301428735,POINT (-0.6962259 51.0802235),,,,,,,,,,,Lythehill,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301429186,POINT (-0.7252233 51.0832429),,,,,,,,,,,Longdene,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301429560,POINT (-0.7120342 51.1065408),,,,,,,,,,,Coombes Head,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301429699,POINT (-0.7133114 51.0807721),,,,,,,,,,,Red Court,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301430057,POINT (-0.7613174 51.1038161),,,,,,,,,,,Bramshott Lodge,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301430131,POINT (-0.7396469 51.0718017),,,,,,,,,,,Marley House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301430670,POINT (-0.7447134 51.1130113),,,,,,,,,,,The Grange,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301431289,POINT (-0.6903709 51.1410435),,,,,,,,,,,Heath Hall,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301431291,POINT (-0.686581 51.140922),,,,,,,,,,,Lower House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301431546,POINT (-0.6998085 51.1415859),,,,,,,,,,,Cosford House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301431873,POINT (-0.652993 51.1429404),,,,,,,,,,,Culmer,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301432888,POINT (-0.6440088 51.1824964),,,,,,,,,,,Eashing House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301432981,POINT (-0.6673178 51.1810754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301460859,POINT (-0.7215296 51.1370496),,,,,,,,,,,Pielands,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301461427,POINT (-0.7787887 51.150367),,,,,,,,,,,Crosswater,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301461436,POINT (-0.7876376 51.1479469),,,,,,,,,,,Churt House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301461495,POINT (-0.7834561 51.1349674),,,,,,,,,,,Barford,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301461658,POINT (-0.7974655 51.1268848),,,,,,,,,,,Land of Nod,,,,,,,,guest_house,,,,,,,,,,,,yes,,,,,,,,,
node,301461905,POINT (-0.7724037 51.1559464),,,,,,,,,,,Lowicks House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301592938,POINT (-0.8204845 51.1519561),,,,,,,,,,,Dockenfield Manor,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301593740,POINT (-0.8152465 51.1693609),,,,,,,,,,,Woodhill,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301594053,POINT (-0.8113918 51.1771637),,,,,GU10 4EA,Frensham Heights Road,,Farnham,,Rowledge,Frensham Heights School,,,,,,,school,,,,,,,,,,,,,yes,,,,,,,,,
node,301594140,POINT (-0.8106178 51.173438),,,,,,,,,,,Broomfield,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301594271,POINT (-0.7844138 51.1719605),,,,,,,,,,,Pierrepont House - Ellel Ministries,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301594507,POINT (-0.7479901 51.1678157),,,,,,,,,,,Abbot's Lodge,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301595991,POINT (-0.8387732 51.1985777),,,,,,,,,,,Willey House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301595992,POINT (-0.8447259 51.1966304),,,,,,,,,,,Northbrook,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301596824,POINT (-0.8317073 51.2223328),,,,,,,,,,,Lower Old Park,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,
node,301596872,POINT (-0.8150567 51.2288544),,,,,,,,,,,Upper Old Park,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301596892,POINT (-0.8332198 51.2347502),,,,,,,,,,,Ewshot House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301596893,POINT (-0.8125632 51.2350242),,,,,,,,,,,Lawday House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301596898,POINT (-0.804133 51.2198827),,,,,,,,,,,The Grange,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301597152,POINT (-0.8078668 51.1884506),,,,,,,,,,,Boundstone,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301597299,POINT (-0.8167911 51.1848578),,,,,,,,,,,Mayfield House,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301597540,POINT (-0.7654574 51.1823943),,,,,GU10 2DJ,,,,,,Tilford Reeds,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301597542,POINT (-0.747533 51.1935953),,,,,,,,,,,Little Sheephatch,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301597796,POINT (-0.7750682 51.2132541),,,,,,,,,,,Culverlands,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301598503,POINT (-0.7383168 51.2247125),,,,,,,,,Whitewaysend House,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301599835,POINT (-0.6923125 51.2018432),,,,,,,,,,,Cutt Mill,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301599837,POINT (-0.6931595 51.2209762),,,,,,,,,,,Shoelands,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301599838,POINT (-0.6839819 51.2172135),,,,,,,,,,,Lascombe,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301599897,POINT (-0.6789512 51.1973287),,,,,,,,,,,Mitchen Hall,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301600193,POINT (-0.6537755 51.2167172),,,,,,,,,,,Hurlands,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301601102,POINT (-0.6155611 51.2279056),,,,,,,,,,,Sunnydown,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301601514,POINT (-0.5926837 51.2189025),,,,,,,,,,,Orange Grove,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301601515,POINT (-0.5969452 51.2101891),,,,,,,,,,,Stakescorner,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,301602866,POINT (-0.6173425 51.1892337),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,watermill,,
node,305698882,POINT (-0.6637417 51.2316869),,,,,,,,,,,The Great Barn Wanborough,,,,,,,,,,,,,building,,,,,,,yes,,,,,,,,,
node,313522571,POINT (-0.662875 51.2835262),,,,,,,,,,,Rails Field,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,315543988,POINT (-0.7258644 51.2458662),,,,,,,,,,,West Surrey Foundation,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,316953909,POINT (-0.7050483 51.2508243),,,,,,,,,,,The 2nd Ash Scout Group,,,,,,,scout_hall,,,,,,,,,,,,,yes,,,,,,,,,
node,316959634,POINT (-0.7192614 51.25694),,,,,,,,,,,The Ash Centre,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,321270207,POINT (-0.6678903 51.2490234),,,,,,,,,,,Glaziers,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,330886481,POINT (-0.5041554 51.2606342),,,,,,,,,,,Royal British Legion,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,331228300,POINT (-0.5743223 51.2612974),,,,,,,,,,,Hazel Court,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,332572751,POINT (-0.6429691 51.2641927),,,,,,,,,,,Little Whipley Cottage,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,343017569,POINT (-0.5638782 51.2362016),,,,,,,,,,,Hillside Court,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,343023879,POINT (-0.5638386 51.2376766),,,,,,,39,,,,Allied Irish Bank,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,343037112,POINT (-0.573404 51.2336309),,,,,,,,,,,Castle Arch,,,,,,,,,,,,,building,,,,,,,yes,,,,,,,,,
node,343409704,POINT (-0.6781555 51.2592463),,,,,,,,,,,Normandy Cricket Club,,,,,,,,,,,,,,cricket,,,,,,yes,,,,,,,,,
node,348068436,POINT (-0.6781685 51.2937284),,,,,,,,,,,Stoney Castle,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,348075328,POINT (-0.6549877 51.2859132),,,,,,,,,,,Admiral's Walk,,,,,,,,attraction,,,,,,,,,,,,yes,,,,,,,,,
node,353772498,POINT (-0.5683521 51.2905264),,,,,,,,,,,Stoney Yarrows,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,354529735,POINT (-0.5940873 51.2734199),,,,,,,,,,,Brookpond Smallholding,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,354611022,POINT (-0.57312 51.2776084),,,,,,,,,,,The Shooting Lodge,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
node,356692076,POINT (-0.5985956 51.2750505),,,,,,,,,,,Jordan Hill,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
